Date,User,Number of likes,Tweeted from,Tweets
2022-10-12 06:53:36+00:00,kumparan,3,dlvr.it,"Dalam aksinya mereka menolak kenaikan harga BBM, menolak Omnibus Law, menuntut kenaikan upah, serta menolak PHK di tengah resesi global. #kumparanNEWS https://t.co/eLxdYyASiW"
2022-10-12 06:53:03+00:00,tauberitamedia,0,tauberita,Presiden KSPI Said Iqbal mengatakan para menteri untuk tidak menakut-nakuti rakyat dengan narasi ancaman resesi. -   https://t.co/Qm3LEs6aNg
2022-10-12 06:52:42+00:00,rgoestama,29,Twitter for Android,"Resesi is real, harga kopi kekinian sebelah kantor udah naik, dr 15rb per gelas jd 20rb, ga nanggung2 30% naeknya."
2022-10-12 06:52:31+00:00,CNNIndonesia,7,detikcommunity,Buruh: Para Menteri Jangan Jadi Provokator 'Siap-Siap Resesi' https://t.co/icSD7V1F10
2022-10-12 06:50:18+00:00,pixiecalee,370,Twitter for Android,@Askrlfess Mubazir ga sih....resesi resesi ceunah
2022-10-12 06:49:17+00:00,okeko92,0,Twitter for Android,"@eSHaSitompul @sbyfess Maaf, kalo aku malah nyari yg ilmunya luas biar bisa diajak ngomong masalah resesi global, bbm naik, kdrt lesti, biar topik obrolannya ga monoton"
2022-10-12 06:49:12+00:00,_emotionaldawn,0,Twitter for Android,Ntar resesi ngefek ga ni
2022-10-12 06:47:30+00:00,excell_14,0,Twitter for iPhone,"minus nya ini konser di weekday, serasa weekend tuh resesi 🥹😭 https://t.co/kGXcXBCAuq"
2022-10-12 06:47:18+00:00,lula_azalea,0,Twitter for Android,"@worksfess ikut obligasi negara dlu aj biar dpt imbal hasil perbulannya, ekonomi lg gk baik dbayang2i resesi and ttp simpan uang utk dana darurat"
2022-10-12 06:47:11+00:00,Puthutea,100,Twitter for Android,"Dalam bahasa yg sederhana, perekonomian Indonesia baik di saat pandemi maupun resesi, agak diselamatkan oleh sistem ekonomi: apa yg dibikin warga dibeli oleh warga yg lain."
2022-10-12 06:45:47+00:00,Mauhiduppunsus1,0,Twitter for Android,@reese_one Resesi di depan mata . Orang pasti makin gila ke sini kalo ga maling ya begal
2022-10-12 06:45:37+00:00,sarangbeo_o,0,Twitter for Android,"infonya tahun depan bakal resesi
terus 3 tahun lagi kita bakal resepsi

hihi bs aj pack"
2022-10-12 06:42:25+00:00,le_beau_noir,0,Twitter for iPhone,"Resesi ekonomi global itu hanya seperti badai yang pasti akan berlalu, tapi pertanyaannya adalah apakah anda selamat atau mati tersapu badai?"
2022-10-12 06:42:14+00:00,bangkitderry,0,Twitter for iPhone,"Taun ngarep alam e resesi kok yo sek enek sing mikir kompetitor ki musuh. Woyyy tangi su, utekmu 2.0 musuhmu wis Society 5.0"
2022-10-12 06:41:53+00:00,rgoestama,8,Twitter for Android,"Berhubung bentar lg katanya mau resesi, jd skrg beli gamenya yg seken2 aja, mayan setengah harga. Tp yg gua dpt ini sih kondisinya masih mulus banget, kayak barang baru malah. https://t.co/FVqiSGu9uA"
2022-10-12 06:41:51+00:00,tempodotco,2,TweetDeck,Luhut menggunakan istilah perang rakyat semesta dalam mengantisipasi ancaman resesi global yang diprediksi terjadi pada 2023. #TempoBisnis https://t.co/IXCAQHR9XC
2022-10-12 06:39:16+00:00,Zyanpatra,0,Jetpack.com,"VIDEO: Demo Buruh Dekat Istana Tolak BBM Naik, Soroti Resesi Global https://t.co/DxpMnlws9g"
2022-10-12 06:38:33+00:00,ulinyusron,28,Twitter for iPhone,"Chatib Basri: Kalau Ditanya Indonesia Akan Resesi Tidak, Jawaban Saya Tidak...

Terima kasih pencerahannya Mas ⁦@ChatibBasri⁩ 🙏🙏 https://t.co/S2TNdy0tf3"
2022-10-12 06:36:27+00:00,PerahuBambu,2,Twitter for Android,"Drunnn...

Leadership-nya Pak Jokowi hebat ya. Akui donk.

Klo Anies mah masukin ""kotak"" aja yakk.

Ada lho capres yg gk bikin resesi dan diterima dunia.

Noh, MAT UBAN; Ganjar Pranowo.

Piye drun?
 🤗 https://t.co/oxQKEdOrHk https://t.co/f5aLqI4CU4"
2022-10-12 06:35:37+00:00,biasgwbanyakril,0,Twitter for Android,Temen gue tbtb wasap nanyain tanggapan gue thdp resesi. Besok gue masih bisa bangun &amp; melek aja udah sukur alhamdulillah
2022-10-12 06:35:30+00:00,TumbuhanL,0,Twitter for Android,"@CNNIndonesia Ngapaiiiiin? Di media banyak yang ngomong resesa resesi yang mbuh ga paham tapi intinya ekonomi lagi bermasalah terus mau bikin ide buang"" tomat? Otak kau tau loh..."
2022-10-12 06:34:41+00:00,pm_petals,0,Twitter for Android,"@Realjoshuatan PBBnya siapa? Orang amrik? Orang eropa?
Bukan orang indonesia kan? Wkwk
Ingat, korea selatan selamat dari resesi 2009 karena lagu Gee"
2022-10-12 06:30:54+00:00,pm_petals,0,Twitter for Android,"Yang nakut2in resesi global sini gua gaplok. Lu udah survive corona yang ancur2an, masak lu takut ama resesi yang masih bisa dihandle dari jauh2 hari"
2022-10-12 06:30:00+00:00,TirtoID,11,TweetDeck,"Presiden Joko Widodo (Jokowi) sudah memerintahkan jajarannya untuk melakukan stress test menghadapi ancaman resesi global pada 2023.

https://t.co/O7S5XSsR13"
2022-10-12 06:29:54+00:00,lunamination,0,Twitter for Android,@shelterme_lcs RESESI RESESI 😭
2022-10-12 06:29:52+00:00,sixthjump,0,Twitter for Android,bentar lagi resesi apa aku harus stop makan kebab buat lunch?
2022-10-12 06:29:13+00:00,keepithink_crab,2,Twitter for iPhone,"SBY Turun Gungung 

Ini yg hrus di lakukan cuitan kepala negara ,tentang tantangan Global yang bisa saja menyeret republik ini ke dalam situasi resesi bahkan bisa saja Krisis Moneter 

Ingat Rupiah terkonfirmasi negative 

Tpi Jokowi  hanya OSA OSI ( orang sana omong sini https://t.co/z67QE9mwG2"
2022-10-12 06:29:12+00:00,sariagri_id,0,Twitter Web App,"Secara sederhana, resesi diartikan sebagai suatu keadaan dimana perekonomian suatu negara sedang memburuk."
2022-10-12 06:29:11+00:00,sariagri_id,0,Twitter Web App,Resesi ini disebabkan adanya kenaikan suku bunga secara agresif oleh bank sentral di berbagai negara guna meredam laju inflasi.
2022-10-12 06:29:11+00:00,sariagri_id,1,Twitter Web App,"Dalam beberapa pekan terakhir, Indonesia sedang berada di tengah bayangan kabar potensi resesi global. Menteri Keuangan Indonesia, Sri Mulyani memprediksi resesi global akan mulai terjadi pada tahun 2023.

- a thread - https://t.co/YNpi2Y56LR"
2022-10-12 06:28:00+00:00,idx_channel,0,Twitter Web App,"Inflasi tinggi, kenaikan suku bunga, hingga resesi menghiasi headline pemberitaan akhir-akhir ini 

#stockmarket #tradingnews #marketnews #newsupdate #investing #financenews #IHSG 
https://t.co/shiM56p5Uu"
2022-10-12 06:27:52+00:00,ancap_jkt,4,Twitter for Android,Agak mencurigakan bagaimana mainstream economists selalu menuding 'saving glut' sebagai biang keladi resesi ketika model ekonomi mereka tidak bekerja sesuai harapan.
2022-10-12 06:27:50+00:00,matachaa3,1,Twitter for Android,Taun depan mulai resesi tapi akunya belum resepsi wkwk
2022-10-12 06:26:58+00:00,amryzein13,0,Twitter for Android,"@ChatibBasri Resesi oh resesi, padahal ingin naik gaji"
2022-10-12 06:25:41+00:00,jjeffey_,0,Twitter for Android,"taun depan lulus dibayang""i resesi 🥲 https://t.co/jVT5O3Kchx"
2022-10-12 06:25:32+00:00,warcoups,0,Twitter for Android,"Menjelang resesi, apa aja yg harus disiapin?"
2022-10-12 06:24:52+00:00,_haye_,1,Twitter for iPhone,"Dia bicara panjang lebar variabel resesi dan dinamika geopolitik global bla bla bla dengan kebijakan ilmu was wes wos. 

Dampak kebijakannya? Silakan anda bayangkan sendiri. 

Lha?"
2022-10-12 06:22:15+00:00,bbyntr,2,Twitter for Android,Wkwkw siklusnya emang gini. Bahas resesi - penjelasan ini itu - nyuruh nabung di reksadana dan iklan produk yang ngebayar dia 😂 https://t.co/xLmIi5Uq3f
2022-10-12 06:22:14+00:00,hynaokii,1,Twitter for Android,"emaangg siapa sih yg nakut²in resesi plis, lu kemaren berhasil lewatin pandemiiii, worst phase, ini pasti juga bisaa, lucunya lagi orang² kaya nakutin resesi tapi solusinya disuruh invest, serok, dsb. Plis ini orang yang lu takut²in tanpa resesipun kepikiran inves aja belum tentu https://t.co/isvYkzNIYl"
2022-10-12 06:21:34+00:00,VIVAcoid,0,dlvr.it,Luhut Klaim Pemerintah Telah Siapkan Skenario Paling Buruk Hadapi Resesi Global 2023 https://t.co/5gcqhNKkFi
2022-10-12 06:18:54+00:00,poottieyaa,0,Twitter for Android,"tapi 2023 kan resesi dunia😥 jujur gw takut, ini bakalan lebih buruk dari thn 2020... yg tdnya gw nabung buat konser skrng beralih ke nabung buat kebutuhan sehari-hari karna di thn itu nanti semua serba mahal dan gatau lagi deh gue gabisa jelasin... https://t.co/FSMLbs3Yug"
2022-10-12 06:17:11+00:00,notbad17__,0,Twitter for Android,@sbyfess Resesi 😭😭😭
2022-10-12 06:17:05+00:00,yaernaaja,0,Twitter Web App,tiba-tiba kepikiran resesi 😭
2022-10-12 06:15:11+00:00,AF16001,0,Twitter for Android,@ohanamanmaruu @DraftAnakUnpad Lalu panik karena tahun depan resesi
2022-10-12 06:15:05+00:00,cnbcindonesia,1,detikcommunity,"Investasi Anti Resesi, Buruan Cicil Sebelum Terlambat https://t.co/Ou7sfJtGjx"
2022-10-12 06:14:03+00:00,pahlevi0884,0,Twitter for Android,"Erick Thohir Optimis Indonesia tidak Alami Resesi 2023, ekonomi Indonesia akan terus tumbuh kisaran 5% sampai 2045, kata @erickthohir 

#BangkitBersamaET https://t.co/MZlNytBlmh"
2022-10-12 06:13:59+00:00,AzdnanCules,0,Twitter for iPhone,Siapkan mental sebelum Resesi tahun 2023
2022-10-12 06:13:16+00:00,Marcellovibes,0,Twitter for Android,Ini sugarbaby yang bisanya cuman minta kaga ada timbal balik bakal gw cut loss ah menjelang resesi 2023
2022-10-12 06:12:53+00:00,middaysun2,0,Twitter for Android,@kang_cilok9 ayo kita bahas resesi ekonomi
2022-10-12 06:12:34+00:00,trenasia_com,0,dlvr.it,Erick Thohir: Indonesia Tidak Akan Terkena Resesi https://t.co/6SW3sUhG59 #TrenAsia
2022-10-12 06:11:53+00:00,septemberoses,0,Twitter for Android,@worksfess resesi emang nakutin ya walaupun waktu itu tahun 2008 pernah kejadian tapi efeknya cuman negara eropa yang paling parah dan justru indo ga berpengaruh cuman ya jaga jaga
2022-10-12 06:11:53+00:00,penjaga15016707,0,Twitter Web App,"@SBYudhoyono saat resesi banyak rakyat susah ..
pak SBY rakyat butuh hiburan
kapan keluarin lagi album baru"
2022-10-12 06:11:31+00:00,rezarezarezare,7,Twitter Web App,"@EvanLaksmana Modernisasi pesawat &amp; kapal2 usang❌
Manfaatin pulau2 kecil jadi landasan pengganti kapal induk sesuai green water navy❌
Proyek besar jangka panjang di tahun2 resesi yg bikin dilema keamanan kawasan ✅

Tahun politik &amp; ngamanin proyek di akhir masa jabatan memang serem ya~😅"
2022-10-12 06:11:03+00:00,defursa,0,Twitter for iPhone,lama2 gw mute juga ini resesi
2022-10-12 06:08:41+00:00,flafwl,0,Twitter for Android,@thefucyk 2023 resesi kak tiati😔
2022-10-12 06:07:58+00:00,heyDian,0,Twitter for iPhone,@amasna Rekomen speakernya dooooong… Jangan mahal-mahal tapi ya. Bentar lagi resesi.
2022-10-12 06:07:31+00:00,jubnai,0,Twitter for iPhone,"@SBYudhoyono Tenang ajah pak, mau resesi sampai mampus juga gak apa, yg penting ente tetap kaya raya dan anak ente si ahy ndak bakal jadi presiden."
2022-10-12 06:07:05+00:00,selai_kacang2,0,Twitter Web App,"@worksfess porto gw resesi duluan, udah 1 tahun lebih resesi, merah semua ajg!!!"
2022-10-12 06:06:33+00:00,korantempo,4,Emplifi,"Inflasi yang meningkat dan ancaman resesi global pada tahun depan membuat masyarakat mulai membatasi konsumsi dan beralih ke investasi atau tabungan. SBN menjadi salah satu investasi yang diminati masyarakat.
#KoranTempo  https://t.co/b8ggpL5zeD"
2022-10-12 06:06:19+00:00,zenizsu,0,Twitter for Android,"Dari kemaren mau coba gak mikirin resesi resesian, tapi muncul mulu bikin gw overthinking aje"
2022-10-12 06:06:10+00:00,huta__17,0,Twitter for Android,Lama-lama gila mikirin resesi terus. https://t.co/FweQlSvl0S
2022-10-12 06:06:10+00:00,id_greatedu,0,Twitter for iPhone,"Hi, Hi Greaters!

Kemarin kan kita udah bahas nih tentang resesi dan dampaknya bagi masyarakat. 

Sekarang, yuk kita cari tahu apa yang bisa kita lakuin jika resesi benar-benar terjadi! https://t.co/DYS5pzwJXC"
2022-10-12 06:06:04+00:00,antarabiz,0,dlvr.it,"Hadapi resesi global pada 2023, pemerintah siapkan skenario terburuk https://t.co/E7EDnJU4q8"
2022-10-12 06:05:58+00:00,CNNIndonesia,6,detikcommunity,Arab Saudi dan OPEC Disebut Bakal Jadi Biang Kerok Resesi AS https://t.co/tX8FBKQQcu
2022-10-12 06:05:22+00:00,ibnux,3,Twitter for Android,"Isu resesi membuat orang orang menahan uangnya

Ekonomi malah ngga jalan, dan resesi malah semakin nyata"
2022-10-12 06:04:56+00:00,korantempo,13,Emplifi,"Minat konsumsi masyarakat terpantau melemah di tengah tren kenaikan inflasi dan sinyal resesi perekonomian global pada 2023. 
#KoranTempo  https://t.co/4SHNgcmoVO"
2022-10-12 06:04:00+00:00,indasahkurnia,0,Twitter for Android,"Maaf saya awam, barangkali ada mutual yg paham soal ini. Resesi ini adakah dampaknya ke properti? Jika Indonesia mengalami resesi (atau menurut pak Chatib: kelambatan ekonomi), harga properti akan cenderung naik atau turun? Dan sebaiknya kita beli/tidak beli properti saat resesi? https://t.co/ZIjxwyqhkk"
2022-10-12 06:03:34+00:00,ev3ryonee,0,Twitter for Android,"Target 200jt, kalo goal belinya puma aja ah
Biar kalo resesi ga nyalahin keadaan🙏"
2022-10-12 06:02:58+00:00,gotham3112,0,Twitter for iPhone,"@detikcom Semoga saja tidak ada phk ditengah resesi global, tetapi keuangan perusahaan apa sanggup ya, jika ditengah resesi global UMP naiknya 13%? 
Semoga kita semuanya saling mendoakan"
2022-10-12 06:02:26+00:00,tummygumm,0,Twitter for iPhone,sebelum menghadapi resesi tahun depan ada baiknya cari tau terlebih dahulu resesi itu apa dan dampaknya akan seperti apa https://t.co/G5ygrcaEiZ
2022-10-12 06:02:15+00:00,soewarso,0,Twitter for Android,"@M45Broo_ Berita inflasi dan resesi menghantui dia, jadi mau cari makan gratis di penjara 🤣"
2022-10-12 06:01:03+00:00,PUK_SANWA,7,Twitter for Android,"Aksi buruh Batam dan Partai Buruh #TolakKenaikanHargaBBM #TolakOmnibusLaw selain itu buruh juga menyuarakan beberapa hal yaitu Naikkan UMK/UMSK tahun 2023 sebesar 13%, Tolak PHK besar besaran di tengah ancaman resesi global, Reforma agraria, 

https://t.co/pMCaWiKsYt https://t.co/yMXBQu2H7Z"
2022-10-12 06:00:58+00:00,asamarang_CO2,0,Twitter for Android,"Sambat ajah teeruusss!! 
Gpp, tahun depan kan resesi global"
2022-10-12 06:00:48+00:00,worksfess,0,WORKSFESS,"Work! Guys, perusahaan pengiriman barang / logistik untuk tahun 2023 (yang katanya mau resesi) kira kira bisa survive gak ya? Ada karyawan perusahaan logistik disini?"
2022-10-12 06:00:44+00:00,muhanjeoka_,0,Twitter for Android,"@luvkurro Hahaha, sejujurnyaa resesi nanti ni akan2 mirip pas ppkm ketat covid mom :"""
2022-10-12 06:00:07+00:00,worksfess,2,WORKSFESS,"Work! Tahun depan resesi, tapi sekarang resign. Oh siapa itu? Ya aku. (Sedih)"
2022-10-12 06:00:01+00:00,wearetreasury,0,Twitter Web App,"Ancaman resesi, mending cash atau inves?

Di tengah ancaman resesi memang memgang cash lebih diutamakan. Namun, syarat dan ketentuan berlaku. Apa yang harus dipertimbangkan? Klik di sini!
https://t.co/xIVBbdN4RD

#AmanPakaiTreasury #DiTreasuryAja #investasiemas #emasdigital"
2022-10-12 05:58:50+00:00,arrunics,0,Twitter for Android,@worksfess Kasi video resesi 2023. Wkwkwk
2022-10-12 05:57:28+00:00,uyeuyeuyeee,0,Twitter for Android,@convomfs Turun. Buy the dip. Tp di sisi lain jangan lupa siapkan uang tunai untuk bertahan hidup selagi resesi berlangsung
2022-10-12 05:56:24+00:00,apriliaayus_,0,Twitter for Android,"@jembermfs turun, belinya pas resesi"
2022-10-12 05:55:52+00:00,etherealglitch,0,Twitter for Android,Di tengah resesi ini kuliah di oxford seru kali ya
2022-10-12 05:55:45+00:00,convomfs,3,"Hey, jangan telat mam ya🍽😠","Guys menurut kalian di resesi 2023 ini harga saham pada naik atau turun ya? jadi ragu mau beli atau jual di taun ini, TIA 🤍"
2022-10-12 05:55:17+00:00,karirfess,2,karirfess,guys apa yg kalian persiapkan untuk menghadapi resesi 2023? aku bener2 bingung harus nabung/membeli/investasi apa aja… kr!
2022-10-12 05:55:14+00:00,gufranars,0,Twitter for Android,"Isu resesi 2023 jadi senjata bagi banyak bos untuk ceramah ke anak buahnya, supaya bersyukur masih punya kerjaan."
2022-10-12 05:55:00+00:00,jembermfs,0,jembermfs,"Guys menurut kalian di resesi 2023 ini harga saham pada naik atau turun ya? jadi ragu mau beli atau jual di taun ini, TIA /jbrfess/"
2022-10-12 05:52:33+00:00,speefspmibatam,7,Twitter for Android,"Aksi buruh Batam dan Partai Buruh #TolakKenaikanHargaBBM #TolakOmnibusLaw selain itu buruh juga menyuarakan beberapa hal yaitu Naikkan UMK/UMSK tahun 2023 sebesar 13%, Tolak PHK besar besaran di tengah ancaman resesi global, Reforma agraria, 

https://t.co/Zm4BKb6AWi https://t.co/7sCUbevpEn"
2022-10-12 05:51:21+00:00,Wawat_Kurniawan,15,Twitter for Android,"RESESI adalah TANDA bahwa Pandemi segera Selesai, dan WAKTU utk para Bos / Oligarki / Cukong Makan sebanyak2nya menjelang Musim dingin, atas ijin pemerintah yg dipilih Rakyatnya"
2022-10-12 05:50:54+00:00,AntiKadrun77,0,Twitter for iPhone,"@YuliantoTopik @datuakrajoangek BBM naik 200% lbh dijaman beye, biaya hidup skr naik krn inflasi efek dr ekonomi global/resesi global, pajak naik krn negara hrs nutupin kekurangan dana pas pandemi..jaman beye ada pandemi gga?..gga bs liat pembangunan infrastruktur tong di 1 indonesia, bkn hanya di jawa..goblok"
2022-10-12 05:50:35+00:00,KompasTV,4,dlvr.it,"Indonesia Dibayangi Ancaman Resesi, Jokowi Minta Lemhanas Buat Kajian Mitigasi Antisipasi Krisis https://t.co/WWQ8GqhUo7 https://t.co/lZTENUtPSw"
2022-10-12 05:50:15+00:00,Astin145303,1,Twitter for Android,Pakar Ekonomi: Resesi Global 2023 Sebuah Keniscayaan | Media Umat https://t.co/cw8Oq8Bl5c via
2022-10-12 05:49:02+00:00,tvOneNews,5,dlvr.it,Bank Dunia - IMF Sebut Resesi di Depan Mata https://t.co/2Z75FcZCh7
2022-10-12 05:48:26+00:00,dhen1_27,0,Twitter for iPhone,Sambil makan siang ngobrolin dampak resesi waw semengerikan itu ya
2022-10-12 05:47:32+00:00,MRDKINDO,13,Twitter for Android,"@bachrum_achmadi Ketahuan cuma bisa bacot tapi gak pernah liat berita. Eh cot, dunia itu sudah resesi dari kuartal 2 tahun ini bahkan ditengah resesi dunia Indonesia masih bisa tumbuh 5,44 persen. 😁"
2022-10-12 05:47:17+00:00,media_batam,11,Twitter for Android,"Aksi buruh Batam dan Partai Buruh #TolakKenaikanHargaBBM #TolakOmnibusLaw selain itu buruh juga menyuarakan beberapa hal yaitu Naikkan UMK/UMSK tahun 2023 sebesar 13%, Tolak PHK besar besaran di tengah ancaman resesi global, Reforma agraria, 

https://t.co/so3Ia9R2W4 https://t.co/NoORxkQuMk"
2022-10-12 05:46:19+00:00,mprgoid,0,Twitter Web App,"Ancaman Resesi Global Harus Dijawab dengan Upaya Peningkatan Produktivitas Masyarakat

#MPRRI
#MPRRumahKebangsaan
#EmpatPilarMPRRI

https://t.co/azevJAMArh"
2022-10-12 05:46:09+00:00,bongsuga_,0,Twitter for Android,"gw ga mikirin resesi. yg penting tetap bisa makan aja sih.

resesi 2008 aja di lewatin dengan santai. https://t.co/Hlm1akVlx8"
2022-10-12 05:46:03+00:00,honestlatte,0,Twitter Web App,cara menghadapi resesi https://t.co/v2fuX38iQQ
2022-10-12 05:46:01+00:00,AriRarii,0,Twitter for Android,Mungkin gabakal sampai resesi hanya ekonomi akan sulit kedepannya jika perang 2 negara tersebut masih berlanjut
2022-10-12 05:45:03+00:00,TimpalBali,2,Timpal Bali,/kle guys resesi tuh apa sih? Emang beneran jadi susah kita semua nanti? Terus harus ngapain ya kalau pemasukan cuma UMR?🥺😢
2022-10-12 05:43:39+00:00,zhrdhani,0,Twitter for Android,"Aku ngga mempan sama fear mongering  tentang finansial, resesi, atau achievement, tapi kalo ini agak keder juga 😀 https://t.co/OrLvRBZC6c"
2022-10-12 05:42:45+00:00,meowwnggi,0,Twitter for iPhone,Tapi berita yang ngomong taun depan indo bakal resesi takut bgt jujur :””
2022-10-12 05:42:39+00:00,jjongbaren,0,Twitter for Android,orang2 pada panik resesi global 2023 gue cuma mau lulus kuliah ajg mau r word akhir tahun ini jgn bikin gue menyesal dan menunda sidang gue lagi pls
2022-10-12 05:41:21+00:00,StevanFirman15,0,Twitter for Android,"Gelombang PHK akan kembali menerpa, indonesia di ambang Resesi? #Resesi https://t.co/3P0ntBDybD"
2022-10-12 05:40:27+00:00,AfrilianRezita,0,Twitter for iPhone,"Yang suka ke coffeeshop jogja, jangan lupa cobain daerah atas (kaliurang) cocoq banget buat duduk-duduk sama ayang sambil ngobrolin taun depan jadinya resesi atau resepsi🤭🤏🏻 https://t.co/pDXkIpEXoN"
2022-10-12 05:40:12+00:00,ChunZHii,0,Twitter for Android,Nih yang ribut resesi dari kemarin kemarin https://t.co/cfHGEge90u
2022-10-12 05:39:53+00:00,doododooo,1,Twitter for Android,Seberapa pedulikah kalian sama issue resesi ekonomi global 2023?
