Date,Tweets
2022-10-12 12:37:23+00:00,"""Those who don't learn history are doomed to repeat it.""

Great Depression itu serem, dan ini resesi global udah di depan mata. Bukan cuma mikir diri sendiri. Yang udah siap lumbung aja belum tentu aman. Tolong jaga diri."
2022-10-12 12:36:41+00:00,"Resesi Semakin Nyata, Indonesia Kena Getahnya? https://t.co/14Yu7UeS8V"
2022-10-12 12:35:44+00:00,Muzani Ungkap Kriteria Pemimpin Ideal di Tengah Ancaman Resesi Global https://t.co/VwcWT2xz1z
2022-10-12 12:33:39+00:00,"Awan 'Resesi' Makin Gelap, SNB Tenor Panjang Dijual Investor https://t.co/HlnaFLFaJR"
2022-10-12 12:33:00+00:00,"Peringatan resesi ekonomi bergema lagi, Inflasi melonjak, menyebabkan kekacauan pasar saham, dan perusahaan bersiap untuk hal terburuk. #Headline https://t.co/LjBLwhaZOG"
2022-10-12 12:30:53+00:00,"Ini bisa ga orang2 pada notice krisis udah didepan mata? Dari pada ngurus kdrt lah, bola lah, selingkuh lah. Mending prepare buat kemungkinan resesi sama krisis. Baca berita ttg kondisi di eropa langsung stress mikirin anak. Kasian bgt kudu hadir saat dunia udah ga waras"
2022-10-12 12:30:41+00:00,"Mana th depan di takut2in sama resesi, dll 😭 being adult is so hard 😭😭😭"
2022-10-12 12:30:36+00:00,@worksfess yang berhasil survive di pandemi kemarin pasti mental dan mindset nya lebih kuat untuk ngadepi resesi tahun depan. jadi tetap tenang dan waspada
2022-10-12 12:30:10+00:00,"Hadapi Resesi, Jokowi Minta Menteri Kerja Lebih Detail https://t.co/PFyjSAHjhT"
2022-10-12 12:29:11+00:00,Anak kos siap menghadapi resesi katanya @milanosauruss @awwnand https://t.co/EUn8jBzy4i
2022-10-12 12:28:15+00:00,@raye_brahm dr semua thread resesi baru ini doang yg ujung2nya ga jualan kelas wkwk gatau ya nanti
2022-10-12 12:27:26+00:00,"Bismillah Indonesia memang ga sampe resesi. Bismillah masih bisa dapet side hustle. Soalnya kalo skincare sama bodycare habisnya barengan, beli stoknya dah ga cukup sejuta karena semua harga naik 😭"
2022-10-12 12:27:02+00:00,"2020 kemarin kan udah resesi jg di Indonesia, kerasa ga?"
2022-10-12 12:26:08+00:00,"Dunia kini tengah berhadapan dengan ancaman resesi yang bermula dari pandemi Covid-19 dan disambung dengan konflik geopolitik Rusia-Ukraina. Namun #ErickThohir tetap percaya diri, yakin Indonesia bisa bertahan di tengah situasi krisis.

#Liputan6Thread https://t.co/NKZQbzy8kw"
2022-10-12 12:25:51+00:00,Persiapan resesi global. Tinggal nambah kolam lele dan ternak ayam petelur https://t.co/zFH51spGMl
2022-10-12 12:25:45+00:00,Said Iqbal: Menteri Jangan Jadi Provokator Bicara Ancaman Resesi https://t.co/iH7zSyfJgJ
2022-10-12 12:25:35+00:00,"Wakil Ketua Komisi VI DPR RI Aria Bima berharap pelaksanaan Konferensi Tingkat Tinggi (KTT) G20 di Bali pada bulan depan akan membahas kemungkinan resesi ekonomi untuk memperkecil tingkat keparahan yang bisa terjadi kapan saja.
 
#G20 https://t.co/OWS8hiAxB8"
2022-10-12 12:25:25+00:00,"IMF: 31 Negara bakal Resesi tahun depan

#winteriscoming"
2022-10-12 12:24:46+00:00,@gyozaberry @worksfess Anakku lulus SD tahun ini Mau masuk pesantren yg biaya nya puluhan juta masuknya dan spp juga lumayan gede perbulannya.Kalo resesi gimana ya baiknya tetep masuk pesantren apa skolah yg lebih murah? Minta pendapatnya dong.makasih
2022-10-12 12:20:38+00:00,@detikcom Negara2 luar sibuk antisipasi resesi tahun depan.. Yg ini malah sibuk demo..
2022-10-12 12:19:53+00:00,"Resesi
perang dunia
lulus sma
keahlian gak ada 
indah kali kyknya 2023"
2022-10-12 12:19:48+00:00,Isu resesi semakin santer aja. Wis lah mari perkuat dana darurat 🙂
2022-10-12 12:19:08+00:00,Happy and sad in the same time punya temen traveller🥹🥹 bener2 hampir tiap hari dikirimin tempat wisata menariqueee tp sedih juga cuma bisa ngliatin ngk ada biaya apalagi thn depan resesi yaa🫠
2022-10-12 12:18:49+00:00,"Kr! Pekerja pas resesi: hemat hemat hemat!
Pengangguran: puasa puasa puasa!

Ya akulah si pengangguran itu 😔"
2022-10-12 12:18:45+00:00,"@worksfess setahun ini belom topup bibit soalnya lg ijo semua means harga satuan jg tinggi. Liat harga grafik ps pandemi tuh merosot jauh, kalo besok resesi turun lg grafiknya mending beli pas harga jatoh itu"
2022-10-12 12:18:13+00:00,"@revolutia @Izadewa Maksudnya apa yg bisa antisipasi om, soalnya kalo resesi itu USD kan lagi kuat2nya kalo spending money buat produk impor dan bukan urgent mending beli lokalan aja 😄"
2022-10-12 12:17:34+00:00,resesi? kita udah pernah ngalamin itu coba flashback ke 2020
2022-10-12 12:16:40+00:00,@DokterTifa Ya beli aja USD yg bangak sekarang. Resesi tahun depan cuan banyak. Ambil sisi positifnya aja lah.
2022-10-12 12:16:21+00:00,"""Kita pernah ngalamin deaf horse 96, lalu 98, 2020 sampai 2022 kita hadapin &amp; lewatin. Kita bukan orang miskin baru, kita pernah miskin &amp; menjaga perut kita tetap lapar. Setelah semua kesusahan itu, kamu masih takut Resesi?"""
2022-10-12 12:16:04+00:00,pada takut resesi resesi di tanya resesi apa jawabnya ngangong ngangong. gimana dah masa ikutan takut aja sampe fomo wkwk
2022-10-12 12:16:02+00:00,"Ancang-ancang Hadapi Resesi, Masyarakat Dinilai Perlu Dana Asuransi https://t.co/f5zhmqHHFG"
2022-10-12 12:15:59+00:00,"mau bikin challenge utk org sekitar gw buat stop ngomongin resesi selama seminggu. kaya yaudah kita semua udh sama-sama paham, tolong cari topik lain biar lo nya ga pada makin stress"
2022-10-12 12:15:23+00:00,"Bekal Hadapi resesi 2023 (jika benar2 terjadi)
1. Lunasi hutang/cicilan.
2. Utamakan belanja kebutuhan, bukan keinginan.
3. Banyak Menabung Apapun itu.
4. Mulai berkebun di rumah.
5. Kontrol stres."
2022-10-12 12:13:52+00:00,@noire172 @erickthohir Info life hack menghadapi resesi tapi tetep happy dong gan!
2022-10-12 12:12:29+00:00,resesi jiakhh
2022-10-12 12:11:02+00:00,Perusahaan asuransi seharusnya memandang resesi sebagai sebuah peluang.  https://t.co/mVhf6MKrGY
2022-10-12 12:09:45+00:00,@revolutia @Izadewa Kalo resesi ya jangan beli produk impor kecuali kepepet
2022-10-12 12:09:32+00:00,"@Aswicahyono Salah satunya ya karena ekonomi Cina sebetulnya bagian dari ekonomi Amerika (dan to a lesser extent barat lainnya). Kalau ekonomi Amerika resesi dan sukubunga dinaikin, sektor riil Amerika bakal menghantam ekspor Cina. Kemudian domino."
2022-10-12 12:09:14+00:00,"🇬🇧⚡Analis makroekonomi Samuel Tombs memperkirakan resesi teknis akan berlangsung hingga setidaknya akhir 2023, sementara IMF mengatakan bahwa mereka memperkirakan ekonomi Inggris tumbuh tahun depan hanya 0,3%."
2022-10-12 12:09:12+00:00,"🇬🇧⚡Inggris di ambang resesi, ekonomi menyusut di bulan Agustus

Ekonomi Inggris menyusut secara tak terduga sebesar 0,3% pada Agustus karena lemahnya manufaktur dan pemeliharaan minyak dan gas Laut Utara masing-masing merosot 1,1% dan 8,2%.

https://t.co/Lgq49knUIO"
2022-10-12 12:09:10+00:00,"Tantangan UMKM di Tahun 2023: Setelah Pandemi, Resesi Kemudian https://t.co/fn10niBu1D"
2022-10-12 12:07:31+00:00,"Demo Buruh di Patung Kuda, Minta Menteri Tak Ancam Rakyat Ihwal Resesi #demo #resesi https://t.co/tHF1uKRGNF"
2022-10-12 12:07:02+00:00,"@Pai_C1AB Kurang kerjaan..

Tahun depan udah terbayang resesi, yg ini msh sibuk demo.. 😢"
2022-10-12 12:04:48+00:00,@revolutia Jadi thn depan dollar ama oil price gmna mas? Bisa membuat kita resesi ndak?
2022-10-12 12:04:33+00:00,"Di Tengah Ancaman Resesi, Kenaikan Dana Parpol Kian Tinggi https://t.co/oBrDuJmSQk"
2022-10-12 12:04:23+00:00,"Budget pengeluaran harus dikurangi nih, jaga jaga tahun depan resesi"
2022-10-12 12:03:27+00:00,@worksfess Yaa balik lagi ke pilihan reksa dana yg dipilih. Itu reksadana saham yg dipilih dimana isi reksadananya ya saham saham yg bakal kena dampak dari resesi nantinya. Buat Prepare pindahin duitnya ke reksadana yg lebih low risk seperti rdpt/rdpu
2022-10-12 12:03:21+00:00,@mdstty Udah udah may daripada mikirin kapan resesi mending kita mikirin kapan resepsi. Nina aja udah kawin masa kita masih minum wine sendiri aja di kamar sambil nonton netflix :(
2022-10-12 12:02:24+00:00,Katanya akan ada resesi ..harus mulai nahan coli ..biar tisu cukup sebulan ..
2022-10-12 12:01:49+00:00,"@BadrieIbn @bangzul_ntb HHha fikiran nya sempit bearti tuh om.
China lg maju om.
Eropa resesi.

Di Inggris malah byk ank TK Gak makan"
2022-10-12 12:01:42+00:00,Mata uang kita lemah mah mah dan gampang digoyang. Kita sangat amat ketergantungan sama produk2 impor terutama minyak. Begitu inflasi meroket ya sudah kacau semua. Patokan resesi di Indo itu bukan wall street tapi oil price and rupiah against dollar.
2022-10-12 12:01:41+00:00,@datanesia_id semoga dampak resesi 2023 ini tidak begitu besar dehh
2022-10-12 12:01:24+00:00,"@worksfess kl buat pasar uang sm obli msh aman2 aja nder,cmn kl fokus porto di pasar saham, mungkin bisa perbanyakin cash dulu/pindah ke pasar uang, kl emg bnr jadi resesi sm market crash, tinggal hajar aja pake dana yg udh dikumpulin ke pasar saham, fokus ke blue chip dulu, reboundnya cpt"
2022-10-12 12:01:21+00:00,Resesi ae terus beritane.. Nggae mumet
2022-10-12 12:01:04+00:00,tahun depan resesi tp tahun ini konsernya ga kira2
2022-10-12 12:00:48+00:00,"@ryshw_ Msh 3 bulan lagi resesi
Santai aje, dek
Lemme know klo ada peru apa2 ya"
2022-10-12 12:00:33+00:00,"Waspada Ancaman Resesi Ekonomi 2023, Beberapa Langkah Bisa Disiapkan dari Sekarang! https://t.co/YS4yEG7CvS #HLKompasiana"
2022-10-12 12:00:33+00:00,@WatcherGuru resesi mulu beritanya ga yg bagus apa
2022-10-12 11:59:13+00:00,@fvIkmoon Mana ntar lg resesi yekan 😔😔😔
2022-10-12 11:58:10+00:00,Hot News: Investasi Anti Resesi Hingga Rupiah Anjlok https://t.co/ml0B2dAVKa
2022-10-12 11:57:26+00:00,"mesin ekonominya mati satu demi satu. resesi global berarti demand ekspor lesu, housing crisis dan lockdown bikin domestic demand lesu. Yg tersisa tinggal govt spending dan investment. Tapi mau invest di mana? infrastruktur sudah kelebihan (diminishing return)"
2022-10-12 11:57:21+00:00,"Semalem bacain berita tentang resesi global terus berniat untuk gak konsumtif dulu buat sementara waktu. Tapi pas liat berita konser atau merch bias lgsg tergiur, dasar aku 😭"
2022-10-12 11:56:09+00:00,"""buat apa resign pas resesi? nanti ke perusahaan swasta paling juga ada risiko di phk dll""

ujar orang yang ditinggal resign anak buahnya karena org ini sendiri cukup toxic."
2022-10-12 11:55:38+00:00,"@Dyaohoy Satu posisi ngeri sama resesi, tp satu posisi tab google gue isinya travel wkkaakak"
2022-10-12 11:55:18+00:00,"@henjoaja @worksfess resesi biasa turun, kemungkinan naik jg ga banyak laah, probabilitynya harga turun kan"
2022-10-12 11:53:28+00:00,"Sudah harus mulai khawatir potensi resesi 2023. Kas harus kuat, dan wishlist2 akhir tahun harus tetap menjadi wishlist dulu. Semoga tidak benar2 terjadi, ataupun kalaupun terjadi tidak berdampak banyak."
2022-10-12 11:52:43+00:00,Tajir jg blm dh resesi aj
2022-10-12 11:52:31+00:00,Dua Negara Maju Ini Diprediksi Jatuh ke Lubang Resesi pada 2023 https://t.co/nXukuPJT5p
2022-10-12 11:52:17+00:00,@datanesia_id @PerekonomianRI @airlangga_hrt semoga kita dapat terhindar dari dampak resesi 2023 nanti
2022-10-12 11:51:46+00:00,Semoga jadi obat pencegah resesi
2022-10-12 11:51:29+00:00,"Tantangan UMKM di Tahun 2023: Setelah Pandami, Resesi Kemudian https://t.co/4OA2RrWAeX"
2022-10-12 11:50:38+00:00,"Baru tadi bilang takut resesi, sekarang malah pengen beli baju lagi 😭🌚"
2022-10-12 11:50:19+00:00,"@raye_brahm resesi malah paling enak sih buat invest apalagi di instrumen saham. asal timing masuknya tepat. bener"" harus irit dan sedian uang cash banyak supaya pas harga saham"" bagus lg dibawah, bisa buy in the dip, itu rasanya enak bgt asli"
2022-10-12 11:49:47+00:00,"@ariefnur98 @tegalfess RESESI MAS!! RESESI.
Halahh janturr gulune lii wiss😒"
2022-10-12 11:49:35+00:00,"@datanesia_id @PerekonomianRI @airlangga_hrt Resesi pasti akan datang 2023 atau pun tahun"" berikutnya"
2022-10-12 11:49:16+00:00,"Resesi menanti di depan mata 😱

IMF memangkas proyeksi pertumbuhan ekonomi global pada 2023 menjadi 2,7%. IMF memangkas proyeksi pertumbuhan ekonomi Indonesia pada 2023 dari 5,2% menjadi 5%, lebih baik dibandingkan China (4,4%) dan mayoritas negara ASEAN. https://t.co/xDhYkEvZnN"
2022-10-12 11:49:02+00:00,"Komisi C DPRD DKI Jakarta menyetujui usulan Penyertaan Modal Daerah (PMD)​​​​​​​ Perumda Dharma Jaya sebesar Rp307 miliar untuk mengantisipasi resesi ekonomi tahun depan.
#resesi ekonomi
#perumda dharma jaya https://t.co/fKKq8S4VQU"
2022-10-12 11:48:44+00:00,"Berita akhir2 ini (entah 2023 bakal resesi, pandemi india) rada gk sehat buat investor ritel yg mager utk memperkaya bandar dgn sering2 melakukan transaksi.. Skrg udh mulai agak berasa lagi ni anjlok2nya."
2022-10-12 11:48:03+00:00,"@mardiasih Melihat situasi sekarang ini, saya khawatir dan berprosentase besar kalau Indonesia masuk resesi. Seperti kasus Covid, yg dinyatakan Indonesia bebas covid, imbasnya beberapa hari ada yg terkena Covid. Makanya perlu prepare utk situasi terburuk."
2022-10-12 11:47:59+00:00,"ini kalo resesi beneran, dah terakhir beli motor sama nonton konser Chen, abis itu mau hemat¹⁰⁰😭"
2022-10-12 11:46:26+00:00,"@poelsanyoto aduuhhb sekipipipip dulu mas, mari kita menabung untuk menghadapi resesi 2023 WKWKWKKWKW"
2022-10-12 11:46:00+00:00,"🇺🇳⚡Kepala IMF @KGeorgieva mencatat bahwa negara-negara yang menyumbang sepertiga dari PDB global sudah berisiko jatuh ke dalam resesi dengan prospek pertumbuhan negatif untuk Q4 tahun ini dan Q1 pada tahun 2023, dan memperingatkan pembuat kebijakan agar tidak membiarkan inflasi."
2022-10-12 11:45:59+00:00,"🇺🇳⚡IMF dan Bank Dunia peringatkan meningkatnya resiko resesi global.

Ekonomi dunia mungkin merosot ke dalam resesi pada tahun depan karena bank sentral terus menaikkan suku bunga dan menghentikan pertumbuhan.
https://t.co/TClYeaj5f4"
2022-10-12 11:45:43+00:00,"Caranya adalah buat bisnis kamu dengan nilai yang tinggi dan harga yang bersaing. Hal tersebut dapat memancing perusahaan-perusahaan besar yang tentunya tetap beroperasi selama masa resesi nanti!

Follow @solusipay.id untuk informasi menarik lainnya!🔥💯
#resesi #resesiekonomi https://t.co/KnrAHFCdW4"
2022-10-12 11:45:38+00:00,Masih Bingung Soal Resesi Ekonomi? Simak Dulu Penjelasan Berikut Ini https://t.co/UM71mKz2zg
2022-10-12 11:45:04+00:00,"Resesi 2023 bikin gapasti perekonomian indonesia

Satu yang pasti, resesi ga bikin kpopers ga nonton konser 👀"
2022-10-12 11:44:25+00:00,"Takut banget sama tahun depan, resesi, belum punya kerjaan 😭😫"
2022-10-12 11:43:26+00:00,"Katanya 2023 akan ada resesi, loh aku maunya resepsi!"
2022-10-12 11:43:00+00:00,Syukur iseh iso madang soto sakdurunge hadapi le jarene bakal resesi. :(
2022-10-12 11:42:52+00:00,Pemkot Bandung Optimis Hadapi Resesi 2023 https://t.co/JFRbbGX31K
2022-10-12 11:42:29+00:00,Kr! Orang-orang pada ngomongin resesa-resesi ini gue belum dapet kerja
2022-10-12 11:42:13+00:00,"Said Iqbal: Menteri Jangan Jadi Provokator Bicara Ancaman Resesi https://t.co/NWuUOTjDjG  sampah imigrant juga jangan bikin gaduh, dengan demo2 terus, ente guooblock semua ye kaya si anus gabener !!!"
2022-10-12 11:41:59+00:00,"@ok_aokita @worksfess Oh kukira resesi dan moneter beda.
Samakah?"
2022-10-12 11:41:50+00:00,resesi 2023 segitunya?
2022-10-12 11:39:54+00:00,"@mardiasih Pertanyaan, Bagaimana cadangan energi Indonesia ? Apakah cukup untuk rentang yang lama, 3-6 bulan?.. Indonesia kategori rawan resesi, tergantung pemerintah sekarang."
2022-10-12 11:39:21+00:00,"kalian si pada cengin orang orang yang beli beli, bilang itu pemborosan dengan alasan self reward
jadi pada pundung kan mereka, ngerem beli beli, daya beli masyarakat turun, ekonomi melemah, nah resesi dah tuh kan"
2022-10-12 11:38:48+00:00,@minum2literair Mulut om om nih ya kadang....  Sampe simpanan buat resesi taun depan mencukupi kak
2022-10-12 11:37:37+00:00,"@PypitJuliaAgung @weareoneEXO 2023 kabarnya resesi pot, jadi antisipasi, makanya ini beruntun konten dan album baru 😭😭😭😭😭😭"
2022-10-12 11:37:32+00:00,"Ada agenda apa 2023? Apa itu resesi? Katanya mirip krisis moneter?

Kata anakku umur mama 30 tahun."
2022-10-12 11:37:26+00:00,"Ekonomi Indonesia akan menghadapi tekanan  saat ekonomi global kontraksi menuju resesi ekonomi dunia paling buruk di tahun 2023, kecuali pemerintah membuat kebijakan mitigasi  tepat. Tantangan dihadapi pemerintah saat ini, dimulai munculnya PHK. 
https://t.co/tZNhmyq6pw"
2022-10-12 11:36:28+00:00,Sumpah nih berita serem... Tapi please dikasih tau penyebarannya apa nya intinya apa sih dok bikin thread ini? Maksudnya nanti bikin masy makin makin tkt akan pandemi trs resesi ditambah ini. Orang awam ga paham kalau ga dijelas2in semaksimal dan sehalus mungkin bahasanya.
2022-10-12 11:35:49+00:00,"@Gi_N0ng Keren, mengantisipasi ketersediaan pangan saat resesi dunia benar-2 terjadi"
2022-10-12 11:35:34+00:00,"Cegah Resesi Pasca Pandemi, Desa Sekapuk Launching Wahana Baru Bianglala di Agro Kebun Pak Inggih Tepat di Hari Jadi Provinsi Jatim  https://t.co/vn7vbB85MJ"
2022-10-12 11:35:33+00:00,"Cegah Resesi Pasca Pandemi, Desa Sekapuk Launching Wahana Baru Bianglala di Agro Kebun Pak Inggih Tepat di Hari Jadi Provinsi Jatim  https://t.co/mYuEVlSDmY"
2022-10-12 11:35:09+00:00,"Cegah Resesi Pasca Pandemi, Desa Sekapuk Launching Wahana Baru Bianglala di Agro Kebun Pak Inggih Tepat di Hari Jadi Provinsi Jatim  https://t.co/9n0UILTQzY"
2022-10-12 11:35:08+00:00,"Cegah Resesi Pasca Pandemi, Desa Sekapuk Launching Wahana Baru Bianglala di Agro Kebun Pak Inggih Tepat di Hari Jadi Provinsi Jatim  https://t.co/Fqu8PleFwi"
2022-10-12 11:33:31+00:00,@YorozuyaMadDao @asumsico Katanya 2023 resesi malah mau buang makanan🤓.
2022-10-12 11:32:31+00:00,"Tadi pagi banget gue mikirin resesi sambil dengerin berita, terus pas lampu merah ngeliat tukang bubur ketawa tawa. Then i thought ""kecil dari mereka tau resesi dan dampaknya, harusnya gue ga sepanik itu sih. Soalnya buryam pagi pagi will still goes on no matter what"""
2022-10-12 11:32:20+00:00,superbugs+resesi yaa Allah  kuatkan hamba yaa Allah. aamii🤲
2022-10-12 11:31:47+00:00,"Semoga tahun depan naik Grade huhu,tahun depan kalo resesi CKPN naik budget promosi pasti dikurangangi huhu"
2022-10-12 11:31:42+00:00,"@pengencls kemarin setelah lihat fyp bahas soal resesi akhirnya aku cek saham dan emang bener turun banyak banget, menangis :)"
2022-10-12 11:31:16+00:00,"Luhut Imbau Masyarakat Tanam Kebutuhan Pangan Seperti Cabai dari Rumah Untuk Melawan Resesi

https://t.co/IdlGxG3lW0 

#luhut #resesi #pangan #cabai #rumah #ekonomi #dunia #global #rakyat #indonesia #nasional #prmn #pikiranrakyat #prmnsahabatumkm #pikiranrakyatmedianetwork"
2022-10-12 11:30:00+00:00,"6 Negara yang Diprediksi Lolos dari Bayang-Bayang Resesi 2023, Ada Indonesia?

https://t.co/VeYCvJa0UH"
2022-10-12 11:29:52+00:00,"Hadapi badai Resesi Global, dlm 2 th ini Pemerintah fokus kpd Swasembada Pangan Lokal non Beras/Gandum di 514 Kab/Kota; Biofuel B30 di semua SPBU &amp; Digister Biogas di setiap Desa; TKDN Industri lbh dr 70%; Diskon 50% tarif Tol Logistik; UMN setara KHL/PTKP Rp 4,5 jt utk daya beli"
2022-10-12 11:28:58+00:00,"Melambat iya.
Resesi? Gak deh indonesia kuat tenang aja"
2022-10-12 11:28:19+00:00,@ardote Parah ya resesi gakenal org banggg butu duitt bang jon ama bang tom
2022-10-12 11:28:14+00:00,3) Risiko resesi meningkat! Diprediksi 43% negara di dunia (kontribusi lebih dari 1/3 PDB dunia) akan mengalami resesi teknikal (pertumbuhan negatif dua kuartal berturut2)  2022-2023. Penurunan proyeksi terjadi secara luas baik di negara maju maupun berkembang. Suram dan muram? https://t.co/fdRR8FSJK0
